"","COUNTY","alpha","gamma","Gini"
"976","Fulton County, Ohio",0.535316105902876,0.47811320738772,0.444026758942568
"977","Fulton County, Pennsylvania",0.617477950353799,0.443950358665711,0.438201561210514
"978","Furnas County, Nebraska",0.491707910949195,0.603811514888766,0.529052112339503
"979","Gadsden County, Florida",0.807343507460248,0.513436038276914,0.513542100194775
"980","Gage County, Nebraska",0.656117985467908,0.432420048828773,0.438689526049689
"981","Gaines County, Texas",0.630226625736209,0.486508873637237,0.467218590282856
"982","Galax city, Virginia",0.682946343277137,0.590165138389185,0.547470264332683
"983","Gallatin County, Illinois",0.567191372917073,0.598627155315138,0.536733668953017
"984","Gallatin County, Kentucky",0.7614928807976,0.383503385925244,0.43146968870098
"985","Gallatin County, Montana",0.533045586552103,0.595786283987727,0.529157928287298
"986","Gallia County, Ohio",0.749658368971429,0.523866109895365,0.511335714633147
"987","Galveston County, Texas",0.694862248177931,0.569206675903308,0.533935087562683
"988","Garden County, Nebraska",0.673143798668041,0.489867815437701,0.476919319716634
"989","Garfield County, Colorado",0.419028062286505,0.628229991550816,0.538108366415072
"990","Garfield County, Nebraska",0.530410414353593,0.54076038641238,0.4867432862862
"991","Garfield County, Oklahoma",0.424421517890999,0.607034973882146,0.520701919123664
"992","Garfield County, Utah",0.772416568978787,0.430776422922334,0.458984741534491
"993","Garfield County, Washington",0.571366632500742,0.470829820218314,0.446208228514942
"994","Garland County, Arkansas",0.669479564173988,0.578920742399407,0.53719605184615
"995","Garrard County, Kentucky",0.718526021007756,0.456400777619236,0.464262205027521
"996","Garrett County, Maryland",0.641996269826155,0.510753550188192,0.485163648423466
"997","Garvin County, Oklahoma",0.70527785926844,0.52782122524485,0.506966679490154
"998","Garza County, Texas",0.389479385770853,0.688543556067031,0.589657397350685
"999","Gasconade County, Missouri",0.689112200215644,0.462600167419673,0.462777657002176
"1000","Gaston County, North Carolina",0.647787825155911,0.546142164874528,0.510320676978705
"1001","Gates County, North Carolina",0.665259372701747,0.41591979671392,0.43087449148673
"1002","Geary County, Kansas",0.614677125859506,0.34823889213525,0.383244939907113
"1003","Geauga County, Ohio",0.479552333192152,0.632043687328599,0.550894816130113
"1004","Gem County, Idaho",0.636148397780887,0.514307235379949,0.486540709241535
"1005","Genesee County, Michigan",0.674309574227481,0.56156285595005,0.525379150804423
"1006","Genesee County, New York",0.597639689136194,0.501996198282917,0.471560695728296
"1007","Geneva County, Alabama",0.695706979868778,0.515129197093347,0.497032730976623
"1008","Gentry County, Missouri",0.447556819227061,0.644863944272758,0.557283982022341
"1009","George County, Mississippi",0.820202118066089,0.443301320134387,0.474158701982819
"1010","Georgetown County, South Carolina",0.699558874788343,0.607353616575475,0.562726306424106
"1011","Gibson County, Indiana",0.560807114579792,0.463141167569289,0.439220242748096
"1012","Gibson County, Tennessee",0.621719386536266,0.489806946800577,0.467830311860833
"1013","Gila County, Arizona",0.635681204531098,0.540831900254816,0.504640162985982
"1014","Gilchrist County, Florida",0.607337089991697,0.531180673222804,0.493186700450355
"1015","Giles County, Tennessee",0.63360412150632,0.480222515695579,0.463794495848158
"1016","Giles County, Virginia",0.561616986299611,0.475478967038775,0.447363006186261
"1017","Gillespie County, Texas",0.495038649145879,0.675120322865257,0.591498326882034
"1018","Gilliam County, Oregon",0.665305276833534,0.479861935374391,0.469220227047714
"1019","Gilmer County, Georgia",0.64884086907672,0.576547351969113,0.532354225436525
"1020","Gilmer County, West Virginia",0.827862154056749,0.507040650365941,0.512690206393041
"1021","Gilpin County, Colorado",0.583191736129721,0.503323473661417,0.469857217492092
"1022","Glacier County, Montana",1.04899275906306,0.445753915567062,0.510942669718544
"1023","Glades County, Florida",0.570875568226988,0.628689939753081,0.561563383871277
"1024","Gladwin County, Michigan",0.621558668802444,0.517515148545036,0.48620983612927
"1025","Glascock County, Georgia",0.531840333002731,0.440291539065914,0.41891084226568
"1026","Glenn County, California",0.724001666950097,0.564095046374035,0.534629083774108
"1027","Gloucester County, New Jersey",0.629432768095764,0.473216134386861,0.458588847486502
"1028","Gloucester County, Virginia",0.61333300790708,0.417037757283321,0.421325320348995
"1029","Glynn County, Georgia",0.681139581282741,0.612856974949371,0.564407956577975
"1030","Gogebic County, Michigan",0.563689279054107,0.612407352639817,0.547201534621356
"1031","Goliad County, Texas",0.584021641519962,0.630767920237272,0.565154987913946
"1032","Gonzales County, Texas",0.485495916803591,0.718192890651428,0.631474942053601
"1033","Goochland County, Virginia",0.470218938293203,0.71448459578768,0.625927731857912
"1034","Goodhue County, Minnesota",0.651259225741181,0.486000873767963,0.470631773363841
"1035","Gooding County, Idaho",0.610470453574171,0.48207991566713,0.460786333634052
"1036","Gordon County, Georgia",0.591519836006242,0.537250460202453,0.494773601482976
"1037","Goshen County, Wyoming",0.64506496931465,0.503482709186907,0.480879262087828
"1038","Gove County, Kansas",0.468892470035154,0.552524369751421,0.484568670757028
"1039","Grady County, Georgia",0.753938209082866,0.529571166522894,0.515722164179256
"1040","Grady County, Oklahoma",0.625403234696173,0.517066590507559,0.486564494839222
"1041","Grafton County, New Hampshire",0.490440666136649,0.668682652400627,0.584971242606288
"1042","Graham County, Arizona",0.71137105135335,0.491695093405412,0.484584402699463
"1043","Graham County, Kansas",0.668216075805576,0.521645627690139,0.49683988128562
"1044","Graham County, North Carolina",0.754022019932158,0.501475206316363,0.497722842090032
"1045","Grainger County, Tennessee",0.656642629451159,0.501672230720797,0.481685587041944
"1046","Grand County, Colorado",0.457164866513927,0.546404689869303,0.477765270823732
"1047","Grand County, Utah",0.554289429611327,0.572854948597231,0.514725648796742
"1048","Grand Forks County, North Dakota",0.67904660807682,0.583442603209196,0.541930649990216
"1049","Grand Isle County, Vermont",0.623514667182447,0.529054602689932,0.494440166862583
"1050","Grand Traverse County, Michigan",0.434955910054974,0.62005848304643,0.533565996097764
"1051","Granite County, Montana",0.474972736917963,0.587746874157608,0.51325165441622
"1052","Grant County, Arkansas",0.65562541937082,0.45196022505287,0.450255078298311
"1053","Grant County, Indiana",0.60702499307953,0.504404407478758,0.474842530426763
"1054","Grant County, Kansas",0.475242871931336,0.486457414978374,0.437811463657292
"1055","Grant County, Kentucky",0.715606933458542,0.429950325423557,0.448342328461141
"1056","Grant County, Minnesota",0.488621507653625,0.554146454282929,0.489333473316501
"1057","Grant County, New Mexico",0.753804742959077,0.512348770843971,0.504564749417332
"1058","Grant County, North Dakota",0.906909353909787,0.504688787887301,0.522959184201605
